Date,Open,High,Low,Close,Volume,Market Cap
29-05-2021,38453.42613,38760.06116,34780.97,35670.7,70858555178,6.85E+11
28-05-2021,39228.17715,40249.96678,37208.09,38479.69228,71587942585,7.26E+11
27-05-2021,38318.9412,40709.59481,37953.43432,39184.76165,75075011442,7.34E+11
26-05-2021,38695.5686,39718.89322,36544.91425,38165.78818,87992997205,7.12E+11
25-05-2021,34794.26833,39670.04,34500.65773,38619.3971,1.09E+11,6.91E+11
24-05-2021,37499.78,38198.16,31282.72037,34834.68224,86352787200,6.55E+11
23-05-2021,37222.41634,38706.64,35460.72262,37555,1.14E+11,7.01E+11
22-05-2021,40480.23,42023.62,33610.37,37242.9427,1.12E+11,7.31E+11
21-05-2021,36860.23211,42326.97,35183.74418,40389.77811,1.89E+11,7.44E+11
20-05-2021,42853.96457,43499.88979,31500.00338,36974.61474,1.45E+11,7.31E+11
19-05-2021,43532.31305,45697.75,42370.44485,43019.7743,97378342015,8.26E+11
18-05-2021,46408.69,46408.69,42289.75392,43590.92217,1.14E+11,8.28E+11
17-05-2021,46770.57,49696.09254,44041.16209,46395.05,86152547558,8.92E+11
16-05-2021,49862.09479,50567.6576,46774.63,46786.61,80418871902,9.13E+11
15-05-2021,49702.01332,51384.65381,48900.16679,49884.92,1.05E+11,9.38E+11
14-05-2021,49776.06802,51298.13,47215.48132,49655.62103,1.47E+11,9.32E+11
13-05-2021,56677.85135,57885.79931,50482.43448,50482.43448,91534666588,1.05E+12
12-05-2021,55805.02962,56828.85543,54549.9254,56721.83384,1.10E+11,1.04E+12
11-05-2021,58215.44392,59447.8705,54598.96595,55772.28125,97599777791,1.08E+12
10-05-2021,58770.01296,59112.95893,56327.67465,58169.72762,1.03E+11,1.08E+12
09-05-2021,57336.81,59430.90584,57008.19,58711.17203,96516445929,1.09E+12
08-05-2021,56387.69,58550.19154,55406.83887,57339.55,96543881309,1.06E+12
07-05-2021,57424.97,58305.62094,55400.03694,56484.49,97608603995,1.06E+12
06-05-2021,53233.72954,57850.88587,53233.72954,57338.36,1.05E+11,1.04E+12
05-05-2021,57160.54134,57160.54134,53300.38469,53329.38764,1.04E+11,1.03E+12
04-05-2021,56566.43,58895.89,56552.03,57211.40864,79856745598,1.08E+12
03-05-2021,57794.46273,57853.37996,56149.03829,56563.76,70170320536,1.06E+12
02-05-2021,57710.51331,58433.61184,57105.14368,57793.51887,84085140058,1.08E+12
01-05-2021,53548.82,57814.9451,53099.4,57758.64693,81510348963,1.03E+12
30-04-2021,54808.95793,55158.00221,52390.85595,53610.42906,78228039366,1.01E+12
29-04-2021,55007.1236,56159.30524,53877.65047,54766.5393,79980719165,1.02E+12
28-04-2021,53993.06774,55392.54578,53305.02,54924.0147,88040474936,1.02E+12
27-04-2021,49045.57322,54229.30138,48817.99382,53954.40657,97639482840,9.89E+11
26-04-2021,50069.18687,50471.37,47199.80667,48987.68164,73945549998,9.27E+11
25-04-2021,51084.09851,51084.09851,48769.31857,50007.71595,1.19E+11,9.35E+11
24-04-2021,51740.14985,52049.55425,47731.2,51020.04115,1.73E+11,9.32E+11
23-04-2021,53868.59,55331.42799,50591.89962,51843.6798,1.27E+11,1.01E+12
22-04-2021,56453.86,56715.88528,53714.77,53889.33,1.15E+11,1.04E+12
21-04-2021,55653.85188,56983.76,53488.26,56363.62,1.23E+11,1.04E+12
20-04-2021,56183.52046,57424.30537,54333.8996,55653.24487,1.40E+11,1.05E+12
19-04-2021,60028.39,60274.64,52569.43989,56037.12872,1.86E+11,1.05E+12
18-04-2021,61342.96888,62420.53926,59767.22,60078.27,1.60E+11,1.14E+12
17-04-2021,63207.09,63493.56,60153.64549,61504.76862,1.66E+11,1.15E+12
16-04-2021,62999.98263,63628.83,62090.5,63183.14,1.69E+11,1.17E+12
15-04-2021,63545.12,64816.10187,61529.32,62628.97594,1.74E+11,1.18E+12
14-04-2021,59868.27,63720.71,59868.27,63528.48,1.58E+11,1.16E+12
13-04-2021,60007.79302,61095.00873,59586.15403,59940.53,1.01E+11,1.12E+12
12-04-2021,59716.55342,60590.05514,59246.5039,60018.28649,97875436777,1.12E+12
11-04-2021,58135.35,61210.69,57951.92391,59747.4368,1.03E+11,1.12E+12
10-04-2021,58077.06,58841.41,57722.22056,58159.44,77270327842,1.09E+12
09-04-2021,55872.86378,58087.98073,55819.74104,58019.88,1.05E+11,1.07E+12
08-04-2021,57979.29682,58627.11289,55558.49699,56073.47156,1.09E+11,1.06E+12
07-04-2021,59096.00169,59398.74289,57599.94356,58093.23833,1.05E+11,1.09E+12
06-04-2021,58197.97873,59134.63,56844.94889,58777.73936,97931171133,1.08E+12
05-04-2021,57092.44616,58412.53402,56589.61934,58215.19,1.05E+11,1.08E+12
04-04-2021,58975.83354,59690.99804,57022.93147,57139.13796,91212846892,1.10E+12
03-04-2021,58727.64838,60063.77636,58529.49812,58963.3276,1.05E+11,1.11E+12
02-04-2021,58751.79059,59319.27069,58147.84487,58755.61518,1.16E+11,1.10E+12
01-04-2021,58763.82796,59777.71,57447.36,58719.45437,1.03E+11,1.10E+12
31-03-2021,57612.52299,59311.03858,57140.7,58693.94856,98089413350,1.09E+12
30-03-2021,55748.63201,58339.97395,54994.35,57664.85097,91499980031,1.06E+12
29-03-2021,55841.63478,56489.17,54850.21,55861.95,82011404714,1.04E+12
28-03-2021,55008.05654,56456.80392,54033.56868,55917.88011,88506866567,1.03E+12
27-03-2021,51355.70456,55002.76979,51355.70456,55002.76979,1.09E+11,9.93E+11
26-03-2021,52382.79787,53139.13024,50572.98433,51412.19201,1.31E+11,9.73E+11
25-03-2021,54464.9413,57028.63,52075.59068,52584.7854,99933043546,1.03E+12
24-03-2021,54185.29358,55799.02,53213.99895,54599.96181,1.09E+11,1.02E+12
23-03-2021,57384.45758,58200.01,53833.72378,54249.99078,92548643675,1.06E+12
22-03-2021,58057.69,58549.97,55928.75215,57392.2057,95572143442,1.07E+12
21-03-2021,58098.07839,59869.85,58016.57963,58219.82,87958442364,1.10E+12
20-03-2021,57666.27321,59448.83114,56348.06484,58091.62367,1.02E+11,1.09E+12
19-03-2021,58891.032,60024.60188,57287.61193,57687.52056,1.13E+11,1.09E+12
18-03-2021,56857.30607,58863.67749,54376.49473,58711.97874,1.03E+11,1.05E+12
17-03-2021,55571.19384,56788.88401,53393.03365,56455.99844,1.30E+11,1.03E+12
16-03-2021,59150.40303,60550.87471,55338.28094,55723.94916,1.28E+11,1.07E+12
15-03-2021,61219.34843,61617.99661,59380.01894,59380.01894,1.22E+11,1.13E+12
14-03-2021,57250.13788,61662.20596,56089.27398,61297.99739,1.34E+11,1.10E+12
13-03-2021,57716.88167,58031.00081,55195.34972,57278.15502,1.32E+11,1.06E+12
12-03-2021,55865.29983,58131.33583,54483.02539,57633.69981,1.39E+11,1.05E+12
11-03-2021,54854.79161,57286.43245,53174.3772,55998.73927,1.20E+11,1.03E+12
10-03-2021,52265.0162,54839.97917,51976.01916,54759.46169,1.17E+11,1.01E+12
09-03-2021,50934.4446,52326.86244,49375.17428,52326.86244,1.02E+11,9.47E+11
08-03-2021,48872.69398,51409.22675,48872.69398,51409.22675,86479140579,9.36E+11
07-03-2021,48819.98456,49081.95351,47155.95754,48884.80043,97560333723,9.02E+11
06-03-2021,48450.01622,49389.9809,46414.58864,48901.91568,1.18E+11,8.89E+11
05-03-2021,50451.11924,51738.86485,47633.15424,48523.77958,1.19E+11,9.21E+11
04-03-2021,48466.45634,52513.11529,48144.56479,50593.57978,1.08E+11,9.40E+11
03-03-2021,49589.98382,50179.37278,47150.26016,48245.59608,1.12E+11,9.06E+11
02-03-2021,45109.07003,49752.65017,45015.58423,49557.93686,1.13E+11,8.87E+11
01-03-2021,46132.38706,46540.99196,43164.54281,44986.74483,94856286510,8.35E+11
28-02-2021,46266.02663,48346.55295,45136.06253,46202.31375,1.20E+11,8.78E+11
27-02-2021,46986.59753,48380.67122,44499.99779,46205.25772,1.37E+11,8.69E+11
26-02-2021,49668.13321,51791.92133,47264.2166,47372.37799,1.25E+11,9.32E+11
25-02-2021,48889.93049,51223.54034,47169.0711,49577.66705,1.75E+11,9.27E+11
24-02-2021,54099.98066,54099.98066,45256.17983,48514.38215,2.12E+11,9.13E+11
23-02-2021,57411.01182,57411.01182,49410.20163,54153.65519,1.49E+11,1.02E+12
22-02-2021,55969.53062,58301.83149,55560.54183,57367.94614,1.40E+11,1.06E+12
21-02-2021,55841.11051,57530.02169,54753.83424,56008.78744,1.40E+11,1.05E+12
20-02-2021,51564.7174,56229.12061,50856.48518,55795.15505,1.13E+11,9.89E+11
19-02-2021,52091.92583,52493.72668,50920.66693,51656.84687,1.20E+11,9.67E+11
18-02-2021,49128.60789,52514.9566,49088.69797,52127.62093,1.43E+11,9.48E+11
17-02-2021,47927.98726,50344.0175,47187.62454,49261.05077,1.29E+11,9.10E+11
16-02-2021,48643.60341,48884.83731,46167.9802,47981.97749,1.22E+11,8.91E+11
15-02-2021,47123.82071,49566.06073,47123.82071,48673.32971,1.45E+11,9.04E+11
14-02-2021,47299.70322,48089.52149,46402.36769,47056.76956,1.43E+11,8.79E+11
13-02-2021,47991.93716,48654.38443,46459.80561,47622.56892,1.37E+11,8.86E+11
12-02-2021,44809.54216,48523.09966,44049.82299,47680.42444,1.26E+11,8.61E+11
11-02-2021,46504.7999,47281.52642,43864.28056,44866.50228,1.29E+11,8.52E+11
10-02-2021,46533.33694,47893.55162,45164.66799,46511.52058,1.83E+11,8.68E+11
09-02-2021,38857.11695,46225.49641,38044.11047,46225.49641,1.19E+11,7.66E+11
08-02-2021,39260.74066,39654.67037,37389.63496,38888.63824,1.03E+11,7.20E+11
07-02-2021,38300.04419,40858.55162,38288.98665,39191.50755,1.06E+11,7.42E+11
06-02-2021,36977.78267,38280.06292,36634.28566,37945.96447,1.00E+11,7.00E+11
05-02-2021,37659.04057,38734.57556,36321.73443,36938.03487,95050564959,6.98E+11
04-02-2021,35476.14181,37565.35781,35476.14181,37551.93435,89352747406,6.80E+11
03-02-2021,33536.47807,35943.3423,33536.47807,35507.12771,86758683274,6.46E+11
02-02-2021,33082.84377,34599.99767,32402.29413,33513.4412,89774569869,6.27E+11
01-02-2021,34275.23155,34275.23155,32213.31833,33136.13947,79168365015,6.22E+11
31-01-2021,34309.76665,34823.46647,33037.98619,34333.10794,1.44E+11,6.34E+11
30-01-2021,33332.49175,38320.82553,32011.6803,34241.18685,1.52E+11,6.51E+11
29-01-2021,30400.93093,33755.54937,29932.9088,33117.57284,1.03E+11,5.91E+11
28-01-2021,32503.85599,32503.85599,29329.89144,30305.34378,90755198572,5.79E+11
27-01-2021,32305.89887,32773.46565,31013.71446,32577.7687,94141056518,5.95E+11
26-01-2021,32224.50869,34818.219,32130.6572,32272.78384,85932342667,6.21E+11
25-01-2021,32081.01895,32941.58032,31122.25307,32261.74435,71915450466,5.99E+11
24-01-2021,32976.47214,33293.43394,31464.56845,32045.83959,92468003470,6.02E+11
23-01-2021,30838.19901,33800.9618,28997.51282,32836.13558,1.39E+11,5.92E+11
22-01-2021,35477.52446,35477.52446,30202.76234,30892.80236,1.04E+11,6.14E+11
21-01-2021,36002.59435,36371.0939,33593.67187,35636.11099,98186705206,6.54E+11
20-01-2021,36632.31818,37701.57868,36163.74098,36177.48749,94696323433,6.85E+11
19-01-2021,35822.52992,37365.98473,34840.49216,36714.8432,85952054615,6.70E+11
18-01-2021,36061.52374,36682.76063,34095.16918,35786.41703,92863643157,6.63E+11
17-01-2021,36833.61358,37910.76421,35624.47869,36178.18021,1.24E+11,6.85E+11
16-01-2021,39280.29844,39645.49912,34599.96835,36678.9504,1.17E+11,6.97E+11
15-01-2021,37394.12264,40000.01421,36882.02799,39304.68621,1.15E+11,7.17E+11
14-01-2021,34060.12932,37626.12656,32445.498,37359.33216,1.26E+11,6.45E+11
13-01-2021,35549.97125,36524.89202,32957.84676,33949.39683,1.77E+11,6.48E+11
12-01-2021,38223.37371,38223.37371,30592.25526,35569.7227,1.83E+11,6.38E+11
11-01-2021,40083.81722,41255.9792,35933.66182,38299.0196,1.08E+11,7.38E+11
10-01-2021,40577.81004,41291.46597,38819.67009,40129.0005,1.35E+11,7.50E+11
09-01-2021,39437.44034,41849.9064,36711.86222,40703.29054,1.72E+11,7.40E+11
08-01-2021,36814.68197,40164.159,36345.63577,39493.12851,1.41E+11,7.07E+11
07-01-2021,33895.70191,36904.21825,33315.06731,36904.21825,1.21E+11,6.47E+11
06-01-2021,32023.29343,34359.99007,30087.20186,33965.16042,1.25E+11,5.99E+11
05-01-2021,32949.39946,33553.45055,29066.66544,31973.83215,1.31E+11,5.92E+11
04-01-2021,32148.0485,34717.66274,32057.58296,32877.60728,1.24E+11,6.22E+11
03-01-2021,29329.69577,33158.61244,29014.29588,32093.26496,70104243266,5.70E+11
02-01-2021,28938.89689,29560.02755,28718.62179,29300.19094,64558591252,5.43E+11
01-01-2021,28863.19167,29272.57805,27986.65215,28977.96182,79271345826,5.36E+11
31-12-2020,27375.34582,28938.01888,27375.34582,28810.02049,73712221377,5.23E+11
30-12-2020,27070.01978,27392.54055,26077.26994,27392.54055,68162303669,4.96E+11
29-12-2020,26269.00968,27431.9044,26111.95779,27147.36675,99495188799,5.02E+11
28-12-2020,26463.42639,28331.09273,26011.66035,26326.48184,1.03E+11,5.03E+11
27-12-2020,24700.99134,26698.36729,24519.99043,26446.97357,68174322705,4.70E+11
26-12-2020,23719.23706,24715.0783,23463.62621,24652.03652,57592757107,4.46E+11
25-12-2020,23248.20381,23749.0147,22751.92602,23733.03049,74435058819,4.31E+11
24-12-2020,23816.03788,24011.06862,22789.24469,23261.7852,72103119537,4.37E+11
23-12-2020,22743.91142,23801.64017,22446.74738,23801.64017,83963380723,4.29E+11
22-12-2020,23488.41548,24065.5178,22119.29953,22882.15792,85145371413,4.32E+11
21-12-2020,23859.67211,24249.9572,23101.0989,23516.40283,71034858155,4.38E+11
20-12-2020,23131.0446,24077.49414,22830.89779,23844.56807,63655496242,4.33E+11
19-12-2020,22796.24924,23239.69877,22397.09551,23113.99259,1.17E+11,4.25E+11
18-12-2020,21349.6567,23656.65347,21265.80118,22823.45909,1.20E+11,4.20E+11
17-12-2020,19424.01073,21395.55444,19306.67714,21367.09631,48227478063,3.72E+11
16-12-2020,19273.91638,19540.78258,19086.03263,19434.07031,37207256823,3.59E+11
15-12-2020,19181.39628,19346.86037,19021.82978,19270.74681,35594491141,3.56E+11
14-12-2020,18795.23977,19393.31475,18719.95839,19169.33845,36129560661,3.55E+11
13-12-2020,18017.34873,18905.25987,18017.34873,18804.79471,37864610631,3.43E+11
12-12-2020,18236.77637,18236.77637,17604.05012,18062.11899,51456006610,3.33E+11
11-12-2020,18541.85465,18541.85465,17939.98172,18261.87845,42051607215,3.40E+11
10-12-2020,18328.89177,18624.6332,17656.94346,18569.9877,51894238233,3.39E+11
09-12-2020,19169.81602,19268.37765,18279.48821,18325.0542,36072867924,3.52E+11
08-12-2020,19363.53182,19403.80315,18940.87191,19190.03778,33514897153,3.56E+11
07-12-2020,19153.42124,19374.85139,18891.56777,19336.69255,31248872995,3.55E+11
06-12-2020,18660.48621,19167.43332,18560.02988,19127.65682,43493402327,3.52E+11
05-12-2020,19430.84842,19510.63995,18643.37027,18737.19266,42711852977,3.55E+11
04-12-2020,19217.92308,19587.14569,18909.02757,19427.95496,45460478690,3.58E+11
03-12-2020,18756.50965,19330.50818,18356.07531,19201.27613,64736169957,3.52E+11
02-12-2020,19692.23392,19877.36832,18338.56035,18855.04374,68651048241,3.57E+11
01-12-2020,18181.6152,19802.67892,18181.6152,19721.87473,47907519458,3.51E+11
30-11-2020,17725.68644,18309.85198,17549.51548,18162.12347,39169112135,3.34E+11
29-11-2020,17133.44114,17846.94377,16877.45153,17707.71579,40948231070,3.21E+11
28-11-2020,17157.38411,17419.95808,16487.30151,17076.84202,66090936295,3.15E+11
27-11-2020,18736.04887,18911.14877,16290.95338,17072.81034,76574550474,3.23E+11
26-11-2020,19151.45251,19461.56864,18547.97903,18770.2021,66020446070,3.53E+11
25-11-2020,18383.26053,19412.4943,18042.08297,19121.51141,65582487334,3.50E+11
24-11-2020,18400.41621,18750.75866,18032.68421,18374.45258,56013957456,3.42E+11
23-11-2020,18673.99047,18740.8989,17648.89881,18413.52697,51842917681,3.42E+11
22-11-2020,18665.4742,18956.34315,18478.41652,18709.05738,51342425636,3.47E+11
21-11-2020,17799.98188,18798.61459,17763.98855,18641.28503,51247577104,3.40E+11
20-11-2020,17769.0811,18139.03618,17395.28235,17806.27692,61088362076,3.31E+11
19-11-2020,17664.95164,18475.03514,17395.81176,17827.83915,72012568911,3.31E+11
18-11-2020,16703.98098,17829.76472,16577.52509,17683.75928,45999622881,3.17E+11
17-11-2020,15948.49268,16842.98402,15884.87538,16725.11073,32816346806,3.03E+11
16-11-2020,16068.09817,16131.79857,15796.54344,15961.34579,31319340855,2.96E+11
15-11-2020,16320.0472,16320.0472,15725.30916,16083.58805,36181426857,2.97E+11
14-11-2020,16297.18731,16463.29377,15984.11589,16316.13726,46113488950,3.02E+11
13-11-2020,15691.60903,16299.94364,15492.64133,16279.27054,42629399359,2.95E+11
12-11-2020,15297.95997,15949.5044,15282.01182,15687.48025,34076621282,2.89E+11
11-11-2020,15313.69455,15429.00597,15104.41498,15280.16349,42038978766,2.84E+11
10-11-2020,15478.31316,15798.201,14836.54357,15326.15685,39301152286,2.85E+11
09-11-2020,14815.05132,15613.43327,14748.25694,15499.08129,44191246290,2.81E+11
08-11-2020,15568.61662,15741.75486,14448.63073,14821.98325,43966023320,2.84E+11
07-11-2020,15589.384,15922.32559,15204.98793,15547.05255,64505570472,2.88E+11
06-11-2020,14140.35454,15710.75621,14100.78024,15558.52541,45894350398,2.73E+11
05-11-2020,14017.05139,14212.51163,13589.96915,14132.96094,36787608743,2.57E+11
04-11-2020,13556.44665,14034.32113,13304.12232,13973.24888,31957453140,2.52E+11
03-11-2020,13760.88884,13826.96149,13269.50531,13576.96848,28341039633,2.52E+11
02-11-2020,13794.54858,13881.86907,13629.06393,13735.00686,27500088065,2.55E+11
01-11-2020,13554.96043,13984.74925,13431.71761,13795.52655,32985934325,2.54E+11
31-10-2020,13456.60931,13661.9601,13151.41623,13568.83725,35824994060,2.49E+11
30-10-2020,13276.34922,13629.99196,12987.72994,13443.53152,35824326415,2.47E+11
29-10-2020,13639.74615,13837.30674,12960.02599,13275.48126,40460863642,2.49E+11
28-10-2020,13057.48933,13775.68165,13057.48933,13651.54051,32537705771,2.47E+11
27-10-2020,13022.01562,13215.24631,12821.64582,13065.53603,23955461477,2.42E+11
26-10-2020,13115.29406,13327.97549,12915.83217,13020.81172,23616907117,2.42E+11
25-10-2020,12929.78161,13139.41763,12869.96461,13117.17473,22616597578,2.41E+11
24-10-2020,12964.75729,13014.06317,12740.00614,12929.02218,32656688932,2.39E+11
23-10-2020,12799.953,13162.64828,12698.49931,12958.53719,44415617058,2.39E+11
22-10-2020,11908.74144,13190.0937,11891.81135,12808.79595,38524738668,2.30E+11
21-10-2020,11751.37387,12004.20824,11696.28936,11910.24211,26904815395,2.19E+11
20-10-2020,11500.03238,11799.99117,11420.51617,11748.37678,18200393176,2.14E+11
19-10-2020,11358.12796,11490.01581,11349.94171,11490.01581,15237087835,2.12E+11
18-10-2020,11316.37441,11386.51967,11278.31155,11368.48474,18609745832,2.10E+11
17-10-2020,11498.95004,11539.22069,11234.81902,11312.66278,25895236933,2.10E+11
16-10-2020,11417.10546,11573.55366,11291.76508,11492.6159,23046051336,2.11E+11
15-10-2020,11422.0242,11544.5787,11292.51189,11426.36748,22671063127,2.11E+11
14-10-2020,11531.36029,11542.29384,11324.19713,11423.48002,27767799954,2.12E+11
13-10-2020,11369.01005,11696.4827,11245.10689,11544.13764,21028934723,2.12E+11
12-10-2020,11294.71293,11429.45134,11279.86258,11376.43511,18400993817,2.10E+11
11-10-2020,11050.67589,11463.74364,11050.67589,11294.99419,23905936789,2.10E+11
10-10-2020,10920.19899,11101.81568,10841.66081,11066.19087,23417400426,2.03E+11
09-10-2020,10670.21554,10931.02328,10554.5503,10898.55184,18775481111,1.99E+11
08-10-2020,10602.399,10679.0279,10567.96546,10665.25226,20562068865,1.97E+11
07-10-2020,10788.03209,10792.26038,10536.77639,10604.44685,19914334722,1.98E+11
06-10-2020,10667.05755,10784.67082,10629.99514,10784.67082,18073068401,1.98E+11
05-10-2020,10542.05843,10684.271,10524.73128,10665.69855,15472962157,1.96E+11
04-10-2020,10570.3669,10593.70297,10501.48614,10541.32189,20391901420,1.95E+11
03-10-2020,10621.70759,10662.01398,10413.94089,10566.49438,28608315280,1.95E+11
02-10-2020,10777.14188,10903.28751,10472.41539,10614.30333,23740107473,1.99E+11
01-10-2020,10840.60047,10843.68933,10668.73516,10766.81409,22225613190,1.99E+11
30-09-2020,10692.3523,10855.71614,10652.23613,10839.96268,23902695207,1.99E+11
29-09-2020,10774.25437,10937.0078,10699.63372,10702.47283,22685381480,2.01E+11
28-09-2020,10729.81996,10794.71235,10620.55817,10766.52245,19197868192,1.98E+11
27-09-2020,10685.94518,10769.90733,10653.13178,10739.74258,22140813156,1.98E+11
26-09-2020,10734.53611,10747.70807,10567.23731,10683.39523,27637879181,1.97E+11
25-09-2020,10233.35355,10763.75373,10219.33396,10731.5324,28632863995,1.93E+11
24-09-2020,10529.27889,10530.33233,10180.50587,10231.05131,24341912906,1.93E+11
23-09-2020,10415.09966,10557.44493,10365.73469,10531.35154,31760586511,1.94E+11
22-09-2020,10920.98771,10982.25948,10349.49248,10427.87773,32049045620,1.98E+11
21-09-2020,11083.42857,11083.42857,10779.61933,10914.68741,27984393948,2.02E+11
20-09-2020,10933.95257,11139.96595,10892.86924,11076.85089,29847423554,2.04E+11
19-09-2020,10939.78468,11018.74396,10821.36723,10916.97092,33299227980,2.02E+11
18-09-2020,10943.45099,11036.74464,10767.36196,10934.41967,38373393891,2.01E+11
17-09-2020,10782.04128,11079.28996,10675.81759,10946.92123,38086295936,2.01E+11
16-09-2020,10671.46223,10926.45873,10637.48773,10782.9998,36621455088,1.99E+11
15-09-2020,10327.098,10737.48359,10252.7029,10665.11372,31933742977,1.94E+11
14-09-2020,10441.28802,10558.52097,10218.63689,10315.66641,28367164217,1.92E+11
13-09-2020,10385.22962,10476.9701,10275.98711,10438.37739,27091848643,1.92E+11
12-09-2020,10336.83248,10386.96006,10215.87187,10374.77815,32078835060,1.90E+11
11-09-2020,10222.60712,10464.14079,10222.60712,10334.63865,32645377052,1.91E+11
10-09-2020,10116.66556,10335.32472,9983.509539,10214.15437,37822798641,1.88E+11
09-09-2020,10373.81967,10397.84253,9893.738058,10112.20637,40939773952,1.88E+11
08-09-2020,10248.394,10392.07319,9896.301801,10356.44438,41532337191,1.88E+11
07-09-2020,10170.03555,10339.13787,9998.060703,10257.22974,56682146859,1.88E+11
06-09-2020,10448.69017,10547.91697,9902.977529,10129.78665,47745079005,1.90E+11
05-09-2020,10158.23688,10602.9688,10108.68494,10473.51945,51279765459,1.92E+11
04-09-2020,11388.86788,11435.02012,10103.86218,10215.66996,41460895660,2.04E+11
03-09-2020,11924.49257,11945.58265,11231.6795,11399.14897,40828722690,2.14E+11
02-09-2020,11650.161,12044.02119,11551.45166,11921.75492,36030623507,2.19E+11
01-09-2020,11715.37986,11764.46311,11578.52232,11655.9987,28817684113,2.16E+11
31-08-2020,11471.66127,11704.63524,11468.27535,11697.79437,25043705473,2.14E+11
30-08-2020,11502.40289,11551.26249,11437.27082,11485.10157,24334715747,2.12E+11
29-08-2020,11320.18426,11504.09768,11290.09589,11496.83022,32588672017,2.11E+11
28-08-2020,11462.85202,11549.16864,11188.79322,11311.2402,32828842214,2.10E+11
27-08-2020,11338.90819,11519.64724,11275.78933,11463.56797,36827771242,2.11E+11
26-08-2020,11756.69784,11761.36045,11166.88423,11361.55482,31693401989,2.13E+11
25-08-2020,11648.11234,11822.06015,11601.43091,11763.76171,27473249748,2.17E+11
24-08-2020,11680.51631,11707.26344,11537.63262,11653.40729,25832518309,2.15E+11
23-08-2020,11534.75309,11687.6584,11403.80202,11681.15793,34813826010,2.14E+11
22-08-2020,11855.74486,11874.02169,11511.7181,11530.91923,31263106135,2.17E+11
21-08-2020,11742.5261,11878.7376,11689.23604,11866.59519,33930368814,2.18E+11
20-08-2020,11969.19437,12007.45379,11638.94295,11732.40557,40374416081,2.18E+11
19-08-2020,12272.57863,12364.51586,11892.03044,11961.9946,42796629889,2.25E+11
18-08-2020,11892.9928,12394.34502,11787.6261,12285.93663,29928688831,2.22E+11
17-08-2020,11857.11334,11912.90806,11706.3526,11892.68092,27103038829,2.19E+11
16-08-2020,11755.70816,11966.48828,11755.70816,11865.38305,31579519762,2.19E+11
15-08-2020,11765.96545,11830.53028,11657.28758,11742.87637,37984318895,2.17E+11
14-08-2020,11567.06672,11773.08846,11301.37014,11763.00914,35020081228,2.13E+11
13-08-2020,11397.03945,11607.74082,11238.64735,11576.81427,42464680751,2.12E+11
12-08-2020,11885.4514,11927.49191,11185.18212,11395.40582,37908458366,2.15E+11
11-08-2020,11666.67308,12031.87065,11666.67308,11867.86649,36150631838,2.19E+11
10-08-2020,11758.32334,11784.90545,11539.76259,11648.08317,27135096720,2.15E+11
09-08-2020,11592.01689,11802.1359,11541.2703,11728.58523,31999650196,2.15E+11
08-08-2020,11777.53837,11885.86315,11392.40966,11583.15927,34481886917,2.16E+11
07-08-2020,11738.74293,11895.07183,11574.34382,11780.28537,37150220757,2.17E+11
06-08-2020,11196.17762,11769.26961,11133.72852,11732.92795,31972193672,2.11E+11
05-08-2020,11228.30377,11391.63352,11075.23021,11194.55461,33863638682,2.07E+11
04-08-2020,11070.05969,11465.33959,10998.67973,11246.25548,35112734941,2.08E+11
03-08-2020,11797.81633,12078.65812,10983.14938,11073.60766,52188598141,2.09E+11
02-08-2020,11336.03219,11848.39451,11243.91329,11800.38987,41384071142,2.14E+11
01-08-2020,11100.38336,11425.72023,10978.05278,11334.58547,32449292483,2.06E+11
31-07-2020,11084.61689,11157.27194,10894.50579,11109.23106,36055471756,2.03E+11
30-07-2020,10905.32826,11282.25087,10839.39092,11073.29788,39989495153,2.04E+11
29-07-2020,11016.82397,11204.30926,10644.9739,10895.73396,63042796645,2.02E+11
28-07-2020,9921.922095,11339.80296,9920.003523,10996.5366,42213334217,1.92E+11
27-07-2020,9697.515159,10073.2253,9652.913998,9917.359474,28010517869,1.81E+11
26-07-2020,9547.494177,9716.605724,9534.582156,9686.120716,21037125904,1.77E+11
25-07-2020,9600.61154,9629.070858,9477.722155,9545.046629,22466772027,1.76E+11
24-07-2020,9523.658037,9627.169019,9474.580562,9592.963304,23101832608,1.76E+11
23-07-2020,9384.63728,9524.321572,9306.723329,9518.901022,19256793736,1.73E+11
22-07-2020,9162.179688,9419.40045,9160.240988,9385.174346,18926176905,1.71E+11
21-07-2020,9207.29326,9212.380926,9151.486581,9164.069789,13940188804,1.69E+11
20-07-2020,9169.952206,9213.285054,9119.533813,9207.816996,11947063843,1.69E+11
19-07-2020,9156.427377,9196.230068,9129.375055,9170.802681,12785910296,1.69E+11
18-07-2020,9135.106244,9176.80158,9094.505948,9155.773355,15270491656,1.68E+11
17-07-2020,9200.648755,9220.828575,9058.920622,9137.239203,16582669315,1.69E+11
16-07-2020,9253.721451,9269.704971,9182.048444,9206.764838,14662526150,1.70E+11
15-07-2020,9242.639687,9273.110343,9155.100178,9254.204474,16272167656,1.70E+11
14-07-2020,9297.137398,9320.456358,9217.609515,9247.107825,14936740774,1.71E+11
13-07-2020,9230.979937,9313.256344,9187.861567,9286.726085,11952544232,1.70E+11
12-07-2020,9276.580057,9283.619996,9195.588709,9231.3201,13061147820,1.70E+11
